exp_id,mol_id,smiles
exp_2,mol_2023_02_05_0238211_000,[H]N=C(NC([H])([H])OC1([H])SC([H])=C([H])[N-]C1([H])[H])C([H])(/C([H])=[N+](\[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
exp_2,mol_2023_02_05_0157213_000,[H]C1=NN=C(O/C([H])=C2/C([H])([H])C([H])([H])OC([H])([H])C([H])([H])C([H])([H])[N@+]3([H])C([H])([H])C([H])([H])C([H])([H])C23[H])OC1([H])[H]
exp_2,mol_2023_02_05_0124410_000,[H]C1=C(NC([H])([H])NNC([H])(OC([H])([H])C([H])([H])[H])c2c([H])c([H])c([H])c3c2N([H])C([H])([H])O3)SC([H])([H])C([H])=C1[H]
exp_2,mol_2023_02_05_0352013_000,[H]C([H])=C([H])C1=C([H])OC([H])(N2C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])C([H])([H])[H])[C@]3([H])O[C@@]23[H])S1
exp_2,mol_2023_02_05_0249293_000,[H]NN(/C([H])=C1\OC([H])(C([H])([H])[H])SC2([H])[N-]c3c(nc([H])c([H])c3[H])[S@@+]12)C([H])([H])C([H])([H])C([H])([H])N([H])[H]
exp_2,mol_2023_02_05_0126000_000,[H]N(C1=C(N2C([H])([H])C2([H])[H])C([H])(C([H])(Cl)c2nnc(C([H])([H])[H])s2)S1)[C@@]1([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C1([H])[H]
exp_2,mol_2023_02_05_0354080_000,[H]OC([H])([H])C(=O)N([H])C([H])(NC([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C1=C([H])N=C([H])C([H])([H])S1
exp_2,mol_2023_02_05_0223160_000,[H]/C(=N\NC([H])([H])[H])N([H])C(=O)NC([H])([H])OC([H])([H])NC([H])([H])NC(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
exp_2,mol_2023_02_05_0300363_000,[H]c1[n-]nc(C([H])([H])OC2([H])N([H])C([H])([H])C([H])([H])C(=O)C2([H])[N@@+]([H])(C(=O)NC([H])([H])[H])C([H])([H])C([H])([H])[H])c1[H]
exp_2,mol_2023_02_05_0343413_000,[H]C1=NC2=C([H])N3C(=S2C([H])=C1[H])N=C1N2C3([H])O[C@]([H])(N([H])O)C([H])([H])C2([H])[C@@]2([H])C(=C([H])C([H])([H])N2[H])C1([H])[H]
exp_2,mol_2023_02_05_0326460_000,[H]C([H])=C([H])C([H])([H])/C([H])=C(\Br)C(=O)C1([H])N(C(=O)C([H])([H])C([H])([H])N([H])C([H])([H])[H])C1([H])/C([H])=C(/[H])C([H])([H])[H]
exp_2,mol_2023_02_05_0425422_000,[H]C1=C([H])C([H])([H])C([H])=C1SC1=C(C([H])(N2C([H])([H])C([H])([H])OC([H])([H])C([H])([H])C2([H])[H])C([H])([H])NC([H])([H])F)N1
exp_2,mol_2023_02_05_0346070_000,[H]C1=C([H])C([H])([H])C([H])=C1[N-]NC(=O)N(C(=[N+]([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])(N([H])[H])C([H])([H])[H]
exp_2,mol_2023_02_05_0240380_000,[H]/C(OC([H])([H])N([H])[C@]([H])(N([H])C([H])([H])N([H])C#N)C([H])([H])OC([H])([H])C([H])([H])[H])=C(/[H])C(=O)OC([H])([H])[H]
exp_2,mol_2023_02_05_0232471_000,[H]N[C@@]1(C([H])([H])C(=O)C([H])([H])[H])N([H])[C@]1(NC([H])([H])C1=C(C(=O)C([H])([H])[H])O1)c1c([H])c([H])c([H])c([H])c1[H]
exp_2,mol_2023_02_05_0154321_000,[H]C1=C2SC([H])(N([H])C([H])(ON([H])C([H])([H])[H])C([H])([H])N([H])[C@@]3([H])C([H])([H])OC([H])([H])C3([H])[H])SC2=NC1([H])[H]
exp_2,mol_2023_02_05_0207140_000,[H]O[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[N-]C([H])([H])N([H])S(=O)(=O)N([H])/C([H])=C(/[S+]=O)C(=O)c1nc([H])c([H])s1
exp_2,mol_2023_02_05_0355280_000,[H]/C(C(=O)C1([H])SC2([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[C@]3(N([H])[H])C([H])([H])[C@]3([H])N([H])NC12[H])=C(\[H])C([H])([H])[H]
exp_2,mol_2023_02_05_0419292_000,[H]O[C@@]1([H])C([H])([H])[C@]([H])(O[H])C1([H])OC([H])([H])N([H])S(=O)(=O)N1C(=O)C1([H])N([H])C([H])([H])OC1=C([H])C([H])([H])OC1([H])[H]
exp_2,mol_2023_02_05_0411532_000,[H]N(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C(=O)NC([H])(OC(=O)C([H])([H])[H])OC([H])([H])OC([H])([H])C([H])([H])C([H])([H])[H]
exp_2,mol_2023_02_05_0323323_000,[H]C1=C(NC([H])([H])C([H])(NO)N[C@@]2([H])C([H])=C([H])C([H])=C([H])C2([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])SC([H])([H])C([H])=C1[H]
exp_2,mol_2023_02_05_0259123_000,[H]C1=C(C([H])([H])C([H])([H])[H])C([H])([H])OC(C([H])(N[C@]2([H])C([H])([H])C(=O)N([H])C([H])([H])C2([H])[H])C([H])(Br)N(C([H])([H])[H])C([H])([H])F)=C1[H]
exp_2,mol_2023_02_05_0147140_000,[H]OC([H])(N(/C([H])=C(\[H])c1c([H])nc(Cl)c([H])c1[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])/C([H])=C(/[H])C([H])([H])C([H])([H])[H])S(=O)(=O)Cl
exp_2,mol_2023_02_05_0118060_000,[H]OC([H])(OC([H])(N([H])[C@@]1(C([H])([H])C([H])([H])[H])C([H])([H])[C@]1([H])O[H])C([H])([H])OC(=O)OC([H])([H])C([H])([H])[H])[N+](=O)[O-]
exp_2,mol_2023_02_05_0311013_000,[H]O[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@]1([H])C([H])([H])C([H])(NC([H])([H])[H])N([H])C([H])([H])C(=O)C([H])=C=C([H])C([H])([H])C([H])([H])[H]
exp_2,mol_2023_02_05_0432372_000,[H]OOC([H])(N([H])C([H])([H])O[H])[C@]([H])(N([H])C1([H])O[C@@]([H])(O)OC1([H])C([H])([H])NNc1snc([H])c1[H])C([H])([H])[H]
exp_2,mol_2023_02_05_0349280_000,[H]OC([H])([H])OC([H])([H])N(C(=O)NN([H])/C([H])=C(\[H])C([H])=C=C([H])Cl)C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])[H]
exp_2,mol_2023_02_05_0401033_000,[H]C([H])(NC(=O)[C@]1([H])NNC([H])([H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])OC1([H])OC1([H])OC(=O)C1([H])SC([H])([H])C([H])([H])C1([H])[H]
exp_2,mol_2023_02_05_0152271_000,[H]OC([H])(O[H])N(C(=O)NC([H])(C(=O)C(=O)/C([H])=C(\[H])SC([H])([H])[H])[C@]1([H])O[C@]1([H])O[H])C([H])([H])C([H])([H])[H]
exp_2,mol_2023_02_05_0310142_000,[H]NC([H])([H])C(=O)N(C(=O)O/N=C(\[H])C([H])([H])C([H])([H])[H])[C@@]1([H])C([H])([H])[C@]1([H])C([H])([H])N([H])C(=O)C([H])([H])[H]
exp_2,mol_2023_02_05_0212340_000,[H]C1=C(C([H])([H])C([H])([H])C([H])([H])N2OC([H])([H])N(C([H])([H])[H])C([H])([H])C2([H])C(=O)OC([H])([H])[H])C([H])([H])SC([H])([H])N1
exp_2,mol_2023_02_05_0228383_000,[H]C1=C([H])C([H])([H])N([H])/C1=C(/NN/C([H])=C([H])\C(C#N)=C(\[H])C([H])([H])[H])C1([H])C([H])([H])C(=O)C(Br)=C([H])N([H])C1([H])[H]
exp_2,mol_2023_02_05_0210321_000,[H]C1=C([H])C([H])([H])ON=C1C([H])([H])C(=S)C([H])([H])N1C([H])(NC([H])([H])[H])C1([H])N([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H]
exp_2,mol_2023_02_04_1920241_000,[H]c1nc(Cl)c([H])c(ON([H])C([H])(ONC([H])([H])[H])N2O[C@](NC([H])([H])[H])(C([H])([H])[H])C(=O)C2([H])[H])c1O
exp_2,mol_2023_02_05_0342593_000,[H]/C1=N\C(=S)c2c([H])c([H])c([H])c([H])c2N([H])C([H])(C(=O)/C([H])=C([H])/C([H])=C(\[H])F)/C([H])=N/OC1([H])[H]
exp_2,mol_2023_02_05_0120050_000,[H]c1nc([H])c(NC([H])([H])C([H])(N2N([H])C([H])([H])C([H])([H])C([H])([H])[C@@]3([H])C([H])(C([H])([H])[H])[C@]23[H])C([H])([H])C([H])([H])[H])c([H])c1[H]
exp_2,mol_2023_02_05_0333181_000,[H]C1=C=C(/C([H])=C(\N([H])ONC([H])([H])O)N2C([H])([H])OC([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])NC([H])([H])/N=C\1[H]
exp_2,mol_2023_02_05_0224261_000,[H]C([H])=C([H])C([H])([H])C([H])([H])OC(=O)O[C@@]([H])(OC([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])N1C([H])=C([H])C([H])([H])C1([H])[H]
exp_2,mol_2023_02_05_0224273_000,[H]C1=NC([H])(C([H])(NC([H])([H])[C@@]2([H])N([C@]([H])(N([H])C([H])([H])[H])C([H])([H])[H])C2([H])[H])C([H])([H])[H])SC2=C1NC([H])([H])C([H])(Cl)C([H])=C2[H]
exp_2,mol_2023_02_05_0435232_000,[H]C([H])=[N+]([H])C(O/C(=C(/[H])OC(=O)OC([H])([H])C([H])([H])[H])N([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])=[N+]([H])[H]
exp_2,mol_2023_02_05_0247233_000,[H]/C(NC1([H])NC1([H])C([H])([H])[H])=C(/[H])C([H])([H])C1([H])C(=O)C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])[C@@]1([H])C(=O)C([H])([H])F
exp_2,mol_2023_02_04_1905120_000,[H]/C(=C(/[H])C([H])([H])OO[C@@]([H])(C([H])(C(=O)[S-])C([H])([H])[H])C([H])([H])[N@@+]1([H])C([H])([H])[C@]1([H])C([H])([H])C([H])([H])[H])C([H])([H])[H]
exp_2,mol_2023_02_05_0239033_000,[H]c1sc([H])c(OC([H])([H])C(=O)N(C(=O)NNC([H])([H])[H])C(=O)[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c1[H]
exp_2,mol_2023_02_05_0121091_000,[H]c1nc([H])c(N([H])C(=O)NC([H])(C(=O)C([H])([H])[H])C2([H])N([H])[C@@]([H])(C([H])([H])N([H])C([H])([H])[H])C2([H])[H])c([H])c1[H]
exp_2,mol_2023_02_05_0257402_000,[H]C1=C([H])C([H])=C([H])C([H])([H])C(N[N-]C([H])([H])C([H])([H])C([H])([H])C([H])([H])/C([H])=[N+](\[H])c2c([H])c([H])c([H])c([H])c2[H])=N1
exp_2,mol_2023_02_05_0346542_000,[H]/C(=C(\ONNC([H])(C(=O)C([H])([H])F)N1C([H])([H])NC([H])([H])C([H])([H])C(=O)C([H])([H])C1([H])[H])C([H])([H])F)C([H])([H])[H]
exp_2,mol_2023_02_05_0315551_000,[H]C([H])([H])N1OC(NC(=O)C2([C@@]3([H])OC3([H])C([H])([H])[H])OO2)=C2C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C2([H])C1=O
exp_2,mol_2023_02_05_0145323_000,[H]c1c([H])c(C([H])([H])NC([H])(NC([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])[H])ONC([H])([H])[H])c([H])c([H])c1Cl
exp_2,mol_2023_02_05_0205140_000,[H]c1c(Cl)sc(Cl)c1OC1([H])O[C@@]1([H])OS(O)(O)C([H])([H])N([H])C(=O)[C@]([H])(OC([H])([H])[H])[C@]1([H])OC1([H])[H]
exp_2,mol_2023_02_05_0226360_000,[H]C1=NC([H])([H])C([H])=C1O[N-]C([H])([H])C1([H])/C(=C2/OC2([H])[H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])N1N1[S@@+]2C([H])([H])[N@+]12[H]
exp_2,mol_2023_02_05_0231241_000,[H]C([H])=C([H])C([H])(Cl)O[C@]1(O)OC1([H])C1=C([H])C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])[C@]1([H])C([H])([H])C([H])([H])[H]
exp_2,mol_2023_02_05_0251341_000,[H]C1=C([H])C([H])([H])C(N(C([H])([H])[C@]2([H])OC2([H])Nc2sc([H])nc2[H])C([H])([H])[C@]2([H])O[C@@]2([H])C([H])([H])[H])=C1[H]
exp_2,mol_2023_02_05_0219150_000,[H]NC([H])([H])C([H])([H])OC([H])([H])NC([H])(/C(OC([H])([H])[H])=C(\C#N)OC([H])([H])C([H])=C([H])[H])C([H])([H])[H]
exp_2,mol_2023_02_05_0205401_000,[H]C1=C([H])C([H])([H])C([H])=C1NC([H])([H])NNN(C([H])([H])C([H])([H])F)C1([H])C([H])([H])C([H])([H])N([H])C([H])([H])C1([H])[H]
exp_2,mol_2023_02_05_0138321_000,[H]N=C([N-][N+](=O)[O-])C([H])(C([H])([H])NC([H])([H])C(=O)C([H])=C([H])[H])C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])O[H]
exp_2,mol_2023_02_05_0349181_000,[H]C1=C([N@+]2([H])N([H])C([H])(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])[H])ON(C([H])([H])[H])C2([H])[H])C(=O)N([H])C([H])([H])N1[H]
exp_2,mol_2023_02_05_0407442_000,[H]C([H])=C([H])/C([H])=C(\[H])O/C([H])=C(\C1=C([H])OC([H])([H])C1([H])[H])C([H])(C#N)C1([H])O[C@]1([H])C([H])([H])OC([H])([H])C([H])([H])C([H])([H])[H]
exp_2,mol_2023_02_05_0336023_000,[H]C1=C(Cl)C([H])([H])C([H])=C1C(=O)NOC(=O)NC([H])(c1c([H])c([H])c([H])c([H])c1[H])[C@]1(O)ON1C([H])([H])[H]
exp_2,mol_2023_02_05_0216493_000,[H]c1snc(NO[C@]2(O)N(C([H])([H])[H])C2([H])C(=S)N(C([H])([H])C([H])([H])[H])C([H])([H])[C@@]([H])(N([H])[H])C([H])([H])[H])c1[H]
exp_2,mol_2023_02_05_0353281_000,[H]C1=NC2=C(OC1([H])[H])N([H])C(C(=O)N([H])C([H])([H])C(=O)N([H])[H])=C(C([H])([H])C([H])(NC([H])([H])[H])C([H])([H])C([H])([H])[H])S2
exp_2,mol_2023_02_05_0307341_000,[H]C1=C([H])C([H])([H])SC(ONC([H])([H])N([H])N(C([H])([H])C([H])([H])[H])C([H])([H])[C@]2(C([H])([H])C([H])([H])[H])C([H])([H])C2([H])[H])=N1
exp_2,mol_2023_02_05_0203172_000,[H]/C(=N\C([H])([H])NC([H])([H])C([H])([H])C([H])([H])[H])[C@]([H])(C(=O)N([H])[H])C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])OC([H])([H])C([H])([H])C1([H])[H]
exp_2,mol_2023_02_05_0349143_000,[H]C([H])=C([H])C(=N)NC1([H])C([H])([H])N2C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])C1([H])O[C@@]([H])(OC([H])([H])O)C([H])([H])C1([H])[H]
exp_2,mol_2023_02_05_0128390_000,[H]/C(OC([H])([H])OC([H])([H])[H])=C1/C(=C=C(S)OC([H])([H])[H])C([H])([H])[C@@]2([H])N(N1[H])C([H])([H])C([H])([H])C2([H])[H]
exp_2,mol_2023_02_05_0433192_000,[H]c1nc(NNC([H])(NC([H])([H])C([H])([H])[H])N2C([H])([H])C([H])([H])[C@]2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])sc1[H]
exp_2,mol_2023_02_05_0220161_000,[H]C([H])=C([H])/C([H])=C(\[H])C1([H])NC2=C(C([H])([H])[C@]3([H])N([H])C3([H])N(C([H])([H])[H])C([H])([H])[H])SC([H])([H])OC2([H])S1
exp_2,mol_2023_02_05_0216061_000,[H]OC([H])([H])N(C1=C(NC([H])([H])C2=C([H])C([H])([H])C(Cl)=C2[H])OC(=O)C([H])([H])C1([H])[H])C([H])([H])C([H])([H])C([H])([H])[H]
exp_2,mol_2023_02_05_0151442_000,[H]OC(=O)[C@]([H])(OC([H])([H])[H])C([H])([H])C([H])([H])N[C@]([H])(OC([H])([H])NC([H])([H])NN=C([H])[H])C([H])([H])C([H])([H])[H]
exp_2,mol_2023_02_05_0152472_000,[H]C1=C2NC([N-]C([H])([H])c3c([H])nc([H])nc3[H])=[N+]([H])C([H])(ON([H])C([H])([H])[H])C2=C([H])N([H])C([H])=C1[H]
exp_2,mol_2023_02_05_0305291_000,[H]C([H])=C([H])N([H])C([H])([H])OC([H])([H])C([H])(NC([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])C([H])([H])C1([H])[H])OC(=O)N([H])[H]
exp_2,mol_2023_02_05_0243133_000,[H]O[C@@]([O-])(N(O)C([H])([H])[H])/[N+]([H])=C(\C([H])([H])C([H])([H])N([H])C([H])([H])[H])[C@@]([H])(Br)Sc1c([H])nc(Cl)c([H])c1[H]
exp_2,mol_2023_02_05_0149540_000,[H]C#CC([H])([H])C([H])([H])C([H])([H])[N-]C(=S)NN([H])[C@@]1(C([H])([H])[C@@]2([H])C([H])([H])[N@@+]2(C([H])=O)C([H])([H])C([H])=S)N(C([H])([H])[H])C1([H])[H]
exp_2,mol_2023_02_05_0200340_000,[H]OC(=C([H])[H])c1no/c(=N\C2=NNN([H])C(=O)N2[C@@]2([H])C([H])([H])N([H])C([H])([H])N(C([H])([H])[H])C2([H])[H])s1
exp_2,mol_2023_02_05_0329053_000,[H]C1=C([H])N([H])C([H])(C([H])([H])N2C(=O)[C@]2(N([H])C(=O)C([H])([H])OC([H])([H])/N=C(/[H])C([H])([H])C([H])([H])[H])C([H])([H])[H])C([H])=C1[H]
exp_2,mol_2023_02_05_0124363_000,[H]C([H])([H])OC([H])([H])C([H])([H])NC(=O)C([H])([H])NC([H])(C([H])([H])NC(=O)C([H])([H])[H])C([H])([H])C([H])([H])[C@@]1([H])OC1([H])[H]
exp_2,mol_2023_02_05_0423382_000,[H]N=C(NC([H])(NC1([H])ON2C([H])=NC([H])=NC2([H])S1)N(C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]
exp_2,mol_2023_02_05_0319240_000,[H]N=C(Cl)C([H])([H])/C([H])=C1/NC([H])(C([H])([H])N([H])C(=O)C(=O)N(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]2([H])C([H])([H])[H])N1[H]
exp_2,mol_2023_02_05_0259220_000,[H]C1([H])ON=C(NC([H])([H])[C@]2([H])O[C@@]2([H])N2C([H])([H])C([H])([H])OC([H])([H])[C@@]2([H])C([H])([H])N(O)C([H])([H])[H])C1=S
exp_2,mol_2023_02_05_0152293_000,[H]N=C([H])OC1([H])OC1([H])C(=S)OC1=C([H])N(C([H])([H])OC([H])([H])C(=O)C([H])([H])N([H])[H])S(=O)(=O)N1C([H])([H])[H]
exp_2,mol_2023_02_05_0454032_000,[H]/C(=C(\[H])C([H])([H])C([H])([H])[H])C([H])([H])OC1([H])ON(C([H])([H])F)C2([H])[N-]C([H])(N([H])O)[N@@+]([H])(C([H])([H])[H])C([H])([H])C([H])([H])N2C1=O
exp_2,mol_2023_02_05_0309112_000,[H]OSC([H])([H])N(C([H])([H])OC([H])([H])C([H])([H])[H])[C@@](O[H])(C(=O)OC([H])([H])[H])C1([H])O[C@@]1([H])C1([H])SC([H])([H])C([H])=C1[H]
exp_2,mol_2023_02_05_0201313_000,[H]O/C(=N\OC([H])([H])C([H])([H])OC([H])([H])[H])N(C([H])([H])S(O)(O)O)[C@@]([H])(C([H])([H])C([H])([H])O[H])[C@@]1([H])OC1([H])[H]
exp_2,mol_2023_02_05_0156330_000,[H]C1=C([H])C([H])([H])SC([N-]/C([H])=C2/C(=O)N3C([H])(N([H])[C@@]([H])(O)OC2([H])[H])C([H])([H])N2[C@@]34C([H])([H])C([H])([H])C([H])([H])[N@+]24[H])=N1
exp_2,mol_2023_02_05_0137091_000,[H]c1nc([H])c(NNC(=O)[C@@]2([H])N3C([H])([H])C([H])([H])C([H])([H])C4([H])N([H])[C@@]34C(=S)N([H])C2([H])N([H])[H])nc1[H]
exp_2,mol_2023_02_05_0116171_000,[H]OC([H])([H])ONN(C([H])(C(=N)O[N+](=O)[O-])C([H])([H])NC([H])([H])c1oc([H])c([H])c1[H])C1([H])[C@@]2([H])C([H])([H])[C@]12[H]
exp_2,mol_2023_02_05_0429102_000,[H]C1=C([H])C([H])([C@@]2([H])N=C2NC([H])(OC([H])([H])C([H])([H])[H])N(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])OO)S1
exp_2,mol_2023_02_05_0137501_000,[H]O[C@]([H])(NC(=O)C([H])([H])[H])C([H])(N1C(=O)C1([H])/C([H])=C(\[H])c1nnc([H])c([H])c1[H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H]
exp_2,mol_2023_02_05_0252153_000,[H]N1C(=O)[C@@]([H])(ONC2=NN=C(C([H])([H])[H])C2([H])[H])N([H])C1([H])C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
exp_2,mol_2023_02_05_0456082_000,[H]C([H])=C([H])/N=C([H])/C([H])=[N+](\[H])C([H])([N-]C([H])([H])O[C@]1([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H])OC([H])([H])[H]
exp_2,mol_2023_02_05_0141150_000,[H]c1c([H])c([H])c(C([H])([H])[C@@]2([H])C([H])([H])[C@]2([H])N([H])NC([H])([H])C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H]
exp_2,mol_2023_02_05_0225160_000,[H]C([H])([H])C(O)=C=C(O)C([H])([H])N1C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C12[H]
exp_2,mol_2023_02_04_1920252_000,[H]OC(=O)OC([H])([H])OC(=O)C([H])([H])NN(NC([H])([H])C(=S)NC([H])([H])C([H])([H])C([H])([H])C([H])([H])O)[N+](=O)[O-]
exp_2,mol_2023_02_05_0414392_000,[H]C(=N)C1([H])C([H])=C([H])N([H])NC1([H])[C@]([H])(C1([H])C([H])([H])[C@]1([H])C([H])([H])[H])[C@]1([H])OC1([H])OC1=C([H])C([H])([H])N=C1[H]
exp_2,mol_2023_02_05_0242321_000,[H]C1=C([H])N([H])C([H])([H])C([H])=C1C([H])([H])C([H])([H])[C@]([H])(N([H])C([H])([H])SC1([H])NN=C1NOC([H])([H])[H])[N+](=O)[O-]
exp_2,mol_2023_02_05_0149013_000,[H]C(=C=C([H])C1([H])NNC2([H])N(C1=O)[C@@]([H])(NNC([H])([H])[H])C([H])([H])C1=C([H])C([H])([H])NC([H])([H])C12[H])C([H])=C([H])[H]
exp_2,mol_2023_02_05_0256263_000,[H]OC([H])([H])/C(=c1\o/c(=C(\[H])C2=C([H])O2)oc1=O)C1([H])N([H])[C@]1([H])[C@]1([H])O[C@]1([H])C([H])([H])C([H])([H])N([H])[H]
exp_2,mol_2023_02_05_0128061_000,[H]C1=C([H])C([H])([H])SC(OC([H])([H])[C@@](O)(OC([H])([H])[H])N(C([H])([H])[H])C([H])([H])[C@]2([H])O[C@]3([H])O[C@]3([H])C2([H])[H])=N1
exp_2,mol_2023_02_05_0124522_000,[H]C1=C([H])C([H])([H])OC(NC([H])([H])C2([H])N(C(=O)C([H])([H])[H])[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])=N1
exp_2,mol_2023_02_05_0247190_000,[H]/C(NC([H])([H])C([H])([H])C([H])(N1O[C@@]1([H])C([H])([H])C([H])([H])[N@+]1([H])C([H])([H])C1([H])[H])C([H])([H])[N-]C(=O)N([H])[H])=C(\[H])C([H])(F)Cl
exp_2,mol_2023_02_05_0350022_000,[H]C([H])=Nc1nnc(NN[C@@]2(Cl)N(C([H])([H])N([H])C3=C(C([H])([H])[H])C([H])([H])N([H])C3([H])[H])[C@]2([H])O)c([H])c1[H]
exp_2,mol_2023_02_05_0206340_000,[H]OC(=O)C([H])([H])OOSC1([H])NC2([H])N(C(=O)C1([H])[H])C([H])([H])C(=O)[C@@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])C([H])([H])[H])N2[H]
exp_2,mol_2023_02_05_0315533_000,[H]C1=C=C(/C([H])=C2\N[C@@]23NOC([H])=C3[H])C([H])([H])[C@]([H])(C([H])([H])N([H])[H])C([H])([H])C(=O)N1C([H])([H])[H]
exp_2,mol_2023_02_05_0452402_000,[H]c1onc(OC([H])([H])C([H])([H])C([H])(NC([H])([H])[H])N2C([H])([H])C([H])([H])[C@]3([H])C(=O)OC([H])([H])C3([H])C2([H])[H])c1[H]
exp_2,mol_2023_02_05_0125183_000,[H]c1nc(-c2c([H])c(C(=O)C([H])([H])[H])nc([C@@]3([H])C([H])([H])C([H])([H])O[C@@]3([H])C([H])([H])[H])c2[H])sc1[H]
exp_2,mol_2023_02_05_0321273_000,[H]C([H])=C([H])C([H])([H])C([H])([H])C(=O)C([H])([H])C([H])(OC([H])([H])C([H])([H])[H])N1C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C2([H])OC12[H]
exp_2,mol_2023_02_05_0245180_000,[H]OC([H])([H])N(C1([H])ON1C(=O)OC([H])([H])C(=O)C(F)(F)F)C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])O[H]
exp_2,mol_2023_02_05_0250103_000,[H]C([H])=C([H])C([H])([H])C#COC1([H])C(=S)N([H])/C(=C(\[H])C([H])([H])[H])C([H])([H])C([H])([H])C(=O)NC([H])(N([H])C([H])([H])[H])N1[H]
exp_2,mol_2023_02_05_0151483_000,[H]C1=C(NC([H])([H])[H])OC1([H])/C(F)=C(\[H])N([H])C1([H])C([H])(S(O)(O)O)C([H])=C([H])C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[H]
exp_2,mol_2023_02_05_0207282_000,[H]C1=NC([H])([H])C(OC([H])([H])C([H])([H])/C(=[N+](\[H])C2=C([H])C([H])=C([H])C([H])([H])[N-]2)C([H])([H])OC([H])([H])[H])=NN1
exp_2,mol_2023_02_05_0159241_000,[H]C1=C([H])C([H])([H])C([H])([H])C([H])(C(=O)N/C2=N\OC([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])N1
exp_2,mol_2023_02_05_0136052_000,[H]NC(=O)N(O)C(=O)N(C(=O)N/C([H])=N/C1=NOC([H])([H])C1([H])[H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])[H]
exp_2,mol_2023_02_05_0117383_000,[H]C1=C([H])C([H])([H])C2([H])SC3([H])OC([H])(C([H])([H])[H])C([H])(N4C(=O)[C@]5([H])C([H])([H])C([H])([H])C([H])([H])[C@]5([H])C4([H])[H])N=C3C2([H])N1
exp_2,mol_2023_02_05_0229191_000,[H]N([H])[C@@](C([H])([H])[H])(C([H])([H])OC([H])([H])C([H])([H])C([H])([H])[H])C([H])(NC([H])([H])[H])OC([H])([H])C([H])([H])C(=O)C([H])([H])[H]
exp_2,mol_2023_02_05_0341391_000,[H]C#CC(=N[H])OC(=O)NC(=O)[C@]1([H])N(C([H])([H])C(=O)OC([H])([H])[H])C([H])([H])[C@]1([H])N([H])C([H])([H])[H]
